"interaction_name","lig_contributor","receptor_subunit","lig_contributor_group","lig_contributor_coeff","receptor_subunit_group","receptor_subunit_coeff","interaction_type","ligand_type","source"
"COL9A3_ITGA1_ITGB1","COL9A3","ITGB1;ITGA1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL1A1_ITGA2_ITGB1","COL1A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL1A2_ITGA2_ITGB1","COL1A2","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL2A1_ITGA2_ITGB1","COL2A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A1_ITGA2_ITGB1","COL4A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A2_ITGA2_ITGB1","COL4A2","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A3_ITGA2_ITGB1","COL4A3","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A4_ITGA2_ITGB1","COL4A4","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A5_ITGA2_ITGB1","COL4A5","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL4A6_ITGA2_ITGB1","COL4A6","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A1_ITGA2_ITGB1","COL6A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A2_ITGA2_ITGB1","COL6A2","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A3_ITGA2_ITGB1","COL6A3","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A5_ITGA2_ITGB1","COL6A5","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL6A6_ITGA2_ITGB1","COL6A6","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL9A1_ITGA2_ITGB1","COL9A1","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL9A2_ITGA2_ITGB1","COL9A2","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"COL9A3_ITGA2_ITGB1","COL9A3","ITGA2;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGA3_ITGB1","FN1","ITGA3;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGA4_ITGB1","FN1","ITGA4;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGA5_ITGB1","FN1","ITGA5;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"FN1_ITGA8_ITGB1","FN1","ITGA8;ITGB1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA1_ITGA1_ITGB1","LAMA1","ITGB1;ITGA1","1","1","1;1","1","ECM-Receptor","","CellChat"
"LAMA2_ITGA1_ITGB1","LAMA2","ITGB1;ITGA1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA3_ITGA1_ITGB1","LAMA3","ITGB1;ITGA1","1","1","1;1","1","ECM-Receptor","secreted","CellChat"
"LAMA4_ITGA1_ITGB1","LAMA4","ITGB1;ITGA1","1","1","1;1","1","ECM-Receptor","","CellChat"
"LAMA5_ITGA1_ITGB1","LAMA5","ITGB1;ITGA1","1","1","1;1","1","ECM-Receptor","","CellChat"
